tweet_id,timestamp,source,name,jpg_url,favorite_count,retweet_count,month,year,day,stage,ratings,percentage_success_per,dog_confidence,dog_breed,tweet_url
854120357044912130,2017-04-17,Twitter for iPhone,none,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,29138,6574,4,2017,17,pupper,1.4,100,"black-and-tan_coonhound:0.8548610000000001,Doberman:0.0507918,bluetick:0.0217617",black-and-tan_coonhound,https://t.co/oBL7LEJEzR
854010172552949760,2017-04-17,Twitter for iPhone,none,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,14811,2786,4,2017,17,"doggo,floofer",1.1,100,"English_springer:0.3547329999999999,collie:0.177538,Border_collie:0.131706",English_springer,https://t.co/TXdT3tmuYk
853760880890318849,2017-04-17,Twitter for iPhone,alice,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,26009,5107,4,2017,17,,1.2,100,"miniature_pinscher:0.292519,Chihuahua:0.120946,Rottweiler:0.11949",miniature_pinscher,https://t.co/yT4vw8y77x
853639147608842240,2017-04-16,Twitter for iPhone,none,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,31466,8843,4,2017,16,,1.3,100,"German_shepherd:0.509879,malinois:0.237311,kelpie:0.0469162",German_shepherd,https://t.co/wiQZIsaWUe
853299958564483072,2017-04-15,Twitter for iPhone,rumpole,https://pbs.twimg.com/media/C9eHyF7XgAAOxPM.jpg,14130,3163,4,2017,15,,1.3,0,"grille:0.65228,beach_wagon:0.112846,convertible:0.0862523",grille,https://t.co/EX9Z3EXlVP
852912242202992640,2017-04-14,Twitter for iPhone,benny,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,8235,1594,4,2017,14,,1.2,100,"Great_Dane:0.7837649999999999,Rhodesian_ridgeback:0.114147,English_foxhound:0.0464395",Great_Dane,https://t.co/aVMjBqAy1x
852672615818899456,2017-04-13,Twitter for iPhone,aspen,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,13618,1906,4,2017,13,,1.2,100,"golden_retriever:0.7112350000000001,otterhound:0.0682347,Sussex_spaniel:0.0465617",golden_retriever,https://t.co/VlyBzOXHEW
852553447878664193,2017-04-13,Twitter for iPhone,jarod,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,14864,3103,4,2017,13,,1.3,100,"bloodhound:0.186498,Brabancon_griffon:0.1390279999999999,Rottweiler:0.12594",bloodhound,https://t.co/ArnxkyD2kC
852311364735569921,2017-04-13,Twitter for iPhone,wiggles,https://pbs.twimg.com/media/C9QEqZ7XYAIR7fS.jpg,30291,8850,4,2017,13,,1.3,0,"barbell:0.971581,dumbbell:0.0284179,go-kart:5.59504e-07",go-kart,https://t.co/2d370P0OEg
852226086759018497,2017-04-12,Twitter Web Client,general,https://pbs.twimg.com/ext_tw_video_thumb/852223481894903808/pu/img/JWNq40ol4DXvHoUP.jpg,18296,6076,4,2017,12,,1.4,0,"prison:0.3527929999999999,dishwasher:0.110723,file:0.094112",prison,https://t.co/NP5JW8LnmW
852189679701164033,2017-04-12,Twitter for iPhone,sailor,https://pbs.twimg.com/media/C9OV99SXsAEmj1U.jpg,10562,1417,4,2017,12,,1.2,66,"barrow:0.42315,Bernese_mountain_dog:0.4153739999999999,EntleBucher:0.0673454",barrow,https://t.co/jrFzScKWEG
851591660324737024,2017-04-11,Twitter for iPhone,none,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,14923,3122,4,2017,11,,1.1,100,"Cardigan:0.394507,Chihuahua:0.077254,French_bulldog:0.0765588",Cardigan,https://t.co/BMtfCmNbnS
851464819735769094,2017-04-10,Twitter for iPhone,iggy,https://pbs.twimg.com/media/C9ECujZXsAAPCSM.jpg,22219,6294,4,2017,10,,1.4,0,"web_site:0.919649,menu:0.0263061,crossword_puzzle:0.00348151",web_site,https://t.co/E4a0R9my1M
851224888060895234,2017-04-10,Twitter for iPhone,snoop,https://pbs.twimg.com/media/C9AohFoWsAUmxDs.jpg,18996,5162,4,2017,10,,1.3,33,"car_mirror:0.971512,seat_belt:0.00706346,standard_poodle:0.00568265",car_mirror,https://t.co/iHYfZdz444
850753642995093505,2017-04-08,Twitter for iPhone,kyle,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,28068,8058,4,2017,8,,1.1,100,"pug:0.996952,bull_mastiff:0.000995901,French_bulldog:0.00088338",pug,https://t.co/hLQ2Ilg2uN
850380195714523136,2017-04-07,Twitter for iPhone,leo,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,12049,2325,4,2017,7,,1.3,100,"Yorkshire_terrier:0.2490119999999999,Maltese_dog:0.166364,Shih-Tzu:0.142254",Yorkshire_terrier,https://t.co/FXZQtBcnTO
850145622816686080,2017-04-07,Twitter for iPhone,riley,https://pbs.twimg.com/media/C8xS655XkAAv9vo.jpg,15011,3387,4,2017,7,,1.1,66,"tennis_ball:0.7147979999999999,kelpie:0.10539,malinois:0.0585526999999999",tennis_ball,https://t.co/PCX25VV78l
850019790995546112,2017-04-06,Twitter for iPhone,boomer,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,18743,4357,4,2017,6,pupper,1.2,100,"Shetland_sheepdog:0.759907,collie:0.107405,Pembroke:0.0523353",Shetland_sheepdog,https://t.co/ecb3LvExde
849776966551130114,2017-04-06,Twitter for iPhone,none,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,27868,6801,4,2017,6,,1.2,66,"Chihuahua:0.292092,toy_terrier:0.136852,bonnet:0.103111",Chihuahua,https://t.co/TCMC90mSOT
849412302885593088,2017-04-05,Twitter for iPhone,noosh,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,14654,2822,4,2017,5,,1.2,66,"schipperke:0.907559,crossword_puzzle:0.0179339,Chihuahua:0.0161907",schipperke,https://t.co/Uq3ChFgWA3
849336543269576704,2017-04-04,Twitter for iPhone,none,https://pbs.twimg.com/media/C8lzFC4XcAAQxB4.jpg,10538,1684,4,2017,4,,1.1,0,"patio:0.521788,prison:0.149544,restaurant:0.0271526",patio,https://t.co/jqPk1BZ6xu
849051919805034497,2017-04-04,Twitter for iPhone,kevin,https://pbs.twimg.com/media/C8hwNxbXYAAwyVG.jpg,38903,7603,4,2017,4,,1.3,0,"fountain:0.997509,American_black_bear:0.00141312,sundial:0.000681115",fountain,https://t.co/r6GjO6MbZz
848690551926992896,2017-04-03,Twitter for iPhone,none,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,23219,3914,4,2017,3,,1.2,100,"flat-coated_retriever:0.8236479999999999,Newfoundland:0.100571,groenendael:0.0383096999999999",flat-coated_retriever,https://t.co/UOE79zb6VU
848324959059550208,2017-04-02,Twitter for iPhone,odin,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,22772,4135,4,2017,2,,1.2,100,"malamute:0.5445760000000001,Siberian_husky:0.2902679999999999,Eskimo_dog:0.154421",malamute,https://t.co/1pSqUbLQ5Z
848212111729840128,2017-04-01,Twitter for iPhone,jerry,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,15016,2712,4,2017,1,,0.6,66,"Bedlington_terrier:0.333486,Ibizan_hound:0.245797,wallaby:0.131647",Bedlington_terrier,https://t.co/DkOBbwulw1
847971574464610304,2017-04-01,Twitter for iPhone,none,https://pbs.twimg.com/media/C8SZH1EWAAAIRRF.jpg,0,394,4,2017,1,,1.3,0,"coffee_mug:0.633652,cup:0.273392,toilet_tissue:0.0666558",coffee_mug,https://t.co/0bYtoL7Wwt
847962785489326080,2017-04-01,Twitter for iPhone,georgie,https://pbs.twimg.com/media/C8SRpHNUIAARB3j.jpg,21694,4563,4,2017,1,,1.0,0,"sea_lion:0.882654,mink:0.0668802,otter:0.0256787",sea_lion,https://t.co/rcDs5LkiSj
847842811428974592,2017-03-31,Twitter for iPhone,rontu,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,5004,1186,3,2017,31,,1.2,100,"Bernese_mountain_dog:0.951337,Greater_Swiss_Mountain_dog:0.0168491,Appenzeller:0.0108492",Bernese_mountain_dog,https://t.co/zK4cpKPFfU
